11.413,0.704,-0.129,13.5,0
11.904,0.704,-0.189,13.5,0
11.242,0.645,-0.201,13.17,0
10.877,0.542,-0.215,12.76,0
10.812,0.542,-0.184,12.29,0
10.971,0.497,-0.187,11.7,0
11.13,0.566,-0.162,11.43,0
11.174,0.497,-0.171,11.1,0
10.899,0.476,-0.134,10.77,0
10.435,0.437,-0.097,10.38,0
10.266,0.476,-0.093,9.72,0
11.189,0.735,-0.081,9.33,0
11.78,0.735,-0.097,9.59,0
11.116,0.704,-0.108,9.46,0
10.512,0.767,-0.069,9.33,0
9.683,0.873,-0.07,9.08,0
10.039,0.912,-0.102,8.95,0
10.179,0.836,-0.077,9.08,0
9.207,0.767,-0.067,8.56,0
9.42,0.704,-0.053,8.11,0
8.864,0.592,-0.091,7.86,0
8.652,0.592,-0.104,7.54,0
8.451,0.542,-0.065,7.28,0
8.407,0.674,-0.07,7.03,0
8.369,0.566,-0.096,6.65,0
8.501,0.497,-0.123,6.4,0
8.271,0.418,-0.117,5.84,0
8.042,0.437,-0.095,5.09,0
7.522,0.497,-0.126,4.97,0
8.484,0.542,-0.094,5.09,0
8.495,0.519,-0.088,5.21,0
7.704,0.456,-0.097,5.21,0
7.201,0.456,-0.079,4.84,0
8.25,0.456,-0.077,4.47,0
8.037,0.418,-0.089,4.11,0
7.664,0.542,-0.111,3.86,0
6.746,0.519,-0.094,3.98,0
6.3,0.618,-0.131,4.04,0
6.851,0.497,-0.048,3.8,0
6.967,0.519,-0.064,3.49,0
7.09,0.519,-0.062,3.25,0
7.04,0.456,-0.019,3.19,0
6.794,0.437,-0.042,3.01,0
6.19,0.4,0.039,2.59,0
6.336,0.418,0.034,2.53,0
7.09,0.456,0.026,2.41,0
6.353,0.476,0.042,2.29,0
7.497,0.542,0.047,2.41,0
8.239,0.4,0.059,2.17,0
8.658,0.476,0.051,1.87,0
9.824,0.456,0.013,1.75,0
8.602,0.618,0.08,1.63,0
8.048,0.592,0.05,1.81,0
6.833,0.704,0.095,1.69,0
6.501,0.674,0.091,1.45,0
6.72,0.566,0.083,1.39,0
6.971,0.476,0.018,1.45,0
6.944,0.476,0.045,1.51,0
6.332,0.618,0.067,1.51,0
6.022,0.519,0.092,1.57,0
6.707,0.566,0.083,1.69,0
6.414,0.367,0.12,1.75,0
5.274,0.618,0.145,1.57,0
4.767,0.418,0.086,1.33,0
4.905,0.4,0.082,1.33,0
4.859,0.418,0.083,1.15,0
5.476,0.418,0.049,1.33,0
5.949,0.367,0.065,1.33,0
5.569,0.283,0.081,1.51,0
5.753,0.309,0.08,2.05,0
6.255,0.323,0.047,2.17,0
6.202,0.352,0.059,2.77,0
6.088,0.384,0.032,3.25,0
5.165,0.704,0.072,3.25,0
4.706,0.476,0.037,3.68,0
3.868,0.618,-0.001,4.23,0
4.017,0.618,-0.027,4.66,0
4.377,0.592,-0.043,5.21,0
5.58,0.618,0.01,5.65,0
5.086,0.801,0.004,6.21,0
4.752,0.645,0.04,6.27,0
4.656,0.674,0.02,6.59,0
4.466,0.645,-0.011,7.22,0
3.934,0.645,-0.041,7.73,0
3.446,0.592,-0.106,8.18,0
3.147,0.704,-0.116,8.69,0
2.83,0.767,-0.234,9.14,0
3.156,0.704,-0.107,9.92,0
3.091,0.767,-0.283,10.25,0
2.993,0.767,-0.414,10.25,0
2.67,0.674,-0.315,10.38,0
2.956,0.674,-0.329,10.84,0
3.233,0.801,-0.178,10.97,0
3.633,0.592,-0.317,11.3,0
3.957,0.735,-0.15,11.7,0
3.615,0.836,-0.152,12.09,0
3.82,0.566,-0.087,12.29,0
3.584,0.566,-0.126,12.36,0
3.974,0.674,-0.131,12.56,0
3.658,0.735,-0.09,12.63,0
3.436,0.674,-0.105,12.9,0
3.974,0.801,-0.146,13.5,0
3.548,0.836,-0.231,13.5,0
4.204,0.735,-0.114,13.5,0
4.375,0.735,-0.219,13.84,0
4.411,0.952,-0.113,13.98,0
4.26,0.704,-0.062,14.39,0
3.957,1.085,-0.174,14.39,0
4.204,0.912,-0.123,14.46,0
4.517,0.735,-0.107,14.52,0
4.247,0.836,-0.15,14.32,0
4.247,0.704,-0.1,14.66,0
4.469,0.519,-0.116,14.8,0
4.543,0.704,-0.081,14.93,0
3.851,0.645,-0.132,15,0
4.345,0.995,-0.147,15.48,0
3.324,0.674,-0.093,15,0
3.776,0.873,-0.076,15.14,0
3.897,0.674,-0.101,14.87,0
4.149,0.767,-0.103,14.8,0
4.974,0.566,-0.112,14.73,0
4.52,0.497,-0.122,14.66,0
4.828,0.476,-0.16,14.66,0
4.461,0.476,-0.124,14.52,0
4.917,0.476,-0.165,14.32,0
4.852,0.367,-0.165,14.05,0
4.902,0.4,-0.158,13.64,0
4.936,0.418,-0.146,13.23,0
5.006,0.352,-0.153,12.56,0
4.782,0.296,-0.151,11.96,0
4.852,0.296,-0.165,11.63,0
4.65,0.437,-0.154,11.36,0
5.037,0.456,-0.166,10.97,0
4.939,0.323,-0.17,10.51,0
5.519,0.418,-0.154,9.46,0
5.63,0.367,-0.178,8.75,0
5.82,0.309,-0.114,8.75,0
5.594,0.239,-0.112,8.75,0
5.519,0.309,-0.118,8.24,0
5.597,0.367,-0.106,7.6,0
5.735,0.309,-0.103,7.28,0
6.104,0.384,-0.116,6.21,0
6.361,0.323,-0.121,6.4,0
6.222,0.352,-0.117,5.65,0
6.159,0.367,-0.118,6.27,0
6.139,0.367,-0.097,5.34,0
5.995,0.384,-0.112,4.47,0
6.03,0.384,-0.113,4.41,0
6.807,0.384,-0.132,5.15,0
7.068,0.296,-0.15,6.09,0
6.685,0.367,-0.155,6.15,0
6.292,0.309,-0.106,5.46,0
5.888,0.352,-0.117,3.92,0
5.687,0.168,-0.121,3.49,0
5.995,0.384,-0.121,4.04,0
6.206,0.352,-0.117,5.28,0
6.634,0.4,-0.152,5.28,0
7.031,0.323,-0.149,5.4,0
7.276,0.249,-0.159,5.4,0
7.674,0.367,-0.168,4.78,0
7.674,0.384,-0.179,4.78,0
8.245,0.367,-0.204,4.66,0
8.18,0.337,-0.196,4.53,0
7.872,0.296,-0.174,4.11,0
8.309,0.384,-0.179,3.13,0
8.552,0.323,-0.204,3.98,0
8.602,0.296,-0.211,4.17,0
8.557,0.323,-0.204,3.98,0
8.105,0.456,-0.194,3.86,0
7.257,0.337,-0.154,4.04,0
7.305,0.283,-0.159,4.72,0
7.415,0.337,-0.193,4.9,0
7.488,0.367,-0.191,5.15,0
7.57,0.384,-0.185,5.52,0
7.276,0.26,-0.169,4.97,0
7.068,0.296,-0.155,4.53,0
6.958,0.352,-0.147,4.6,0
6.976,0.352,-0.129,4.11,0
7.16,0.249,-0.115,3.43,0
7.439,0.352,-0.154,1.09,0
7.739,0.352,-0.15,0.39,0
7.6,0.384,-0.14,0.74,0
7.517,0.384,-0.157,1.39,0
7.779,0.337,-0.13,1.45,0
8.456,0.367,-0.133,0.92,0
8.732,0.296,-0.134,0.92,0
9.267,0.384,-0.143,1.45,0
9.519,0.271,-0.137,1.87,0
9.488,0.249,-0.155,1.87,0
9.329,0.323,-0.124,1.99,0
9.182,0.384,-0.098,1.69,0
8.963,0.352,-0.099,1.45,0
8.675,0.323,-0.057,1.27,0
8.641,0.437,-0.034,0.98,0
8.517,0.418,-0.055,0.74,0
8.239,0.437,-0.056,0.68,0
7.851,0.323,-0.038,0.68,0
7.882,0.323,-0.044,0.74,0
8.325,0.456,-0.051,0.56,0
8.789,0.352,-0.071,0.56,0
9.093,0.384,-0.084,0.62,0
8.893,0.323,-0.073,0.56,0
9.171,0.384,-0.085,0.62,0
8.647,0.4,-0.085,0.74,0
8.641,0.323,-0.103,0.8,0
8.806,0.296,-0.095,0.92,0
8.698,0.309,-0.087,0.92,0
8.987,0.367,-0.117,1.63,0
8.8,0.309,-0.119,1.87,0
9.297,0.566,-0.113,1.81,0
9.773,0.384,-0.123,1.99,0
10.139,0.367,-0.144,2.05,0
10.192,0.296,-0.153,2.53,0
10.272,0.323,-0.163,3.37,0
10.086,0.418,-0.129,4.47,0
9.433,0.566,-0.033,6.02,0
9.67,0.519,-0.005,7.35,0
10.065,0.542,-0.009,7.86,0
9.94,0.566,-0.081,8.18,0
8.887,0.767,-0.061,8.88,0
8.148,0.767,-0.092,9.4,0
6.598,0.912,-0.052,10.18,0
7.502,0.801,-0.102,10.44,0
7.347,0.801,0.004,11.03,0
7.59,0.735,-0.114,11.7,0
7.366,0.704,-0.123,12.16,0
7.806,0.592,-0.109,12.63,0
7.846,0.618,-0.11,12.9,0
7.699,0.735,-0.128,13.23,0
7.395,0.912,-0.114,13.64,0
7.058,0.767,-0.118,14.05,0
6.838,0.873,-0.11,14.59,0
7.068,0.704,-0.15,15,0
6.989,0.836,-0.098,15.48,0
7.276,0.873,-0.154,15.83,0
6.772,0.767,-0.05,16.11,0
6.9,0.704,-0.122,16.66,0
7.045,0.735,-0.093,16.52,0
6.785,0.674,-0.141,16.73,0
6.759,0.767,-0.072,17.29,0
6.336,0.836,-0.18,17.5,0
5.505,0.836,0.014,18,0
5.576,0.836,-0.138,18.14,0
6.104,0.801,-0.12,18.42,0
6.246,0.801,-0.16,18.85,0
6.312,0.912,-0.061,19.13,0
6.242,0.836,-0.168,19.28,0
5.801,1.039,-0.107,19.78,0
5.746,0.952,-0.145,19.71,0
5.885,1.085,-0.127,20.07,0
5.318,0.704,-0.192,19.85,0
5.376,0.912,-0.115,20.5,0
5.376,0.995,-0.045,20.64,0
5.764,1.039,-0.033,20.93,0
5.053,0.912,-0.103,20.93,0
5.459,1.133,-0.123,20.72,0
5.188,1.039,-0.021,20.72,0
5.809,0.912,-0.117,21.37,0
5.39,1.29,-0.105,21.52,0
5.706,1.183,-0.121,21.37,0
6.418,1.29,-0.051,21.66,0
6.072,0.952,-0.107,21.23,0
5.768,0.952,-0.043,21.44,0
5.168,0.801,-0.045,21.52,0
4.93,0.873,-0.101,21.44,0
5.254,0.952,-0.031,21.37,0
5.526,0.836,-0.081,21.23,0
5.438,0.735,-0.042,21.37,0
5.345,0.618,-0.068,21.15,0
4.99,0.566,-0.047,20.93,0
4.868,0.519,-0.097,20.57,0
4.566,0.437,-0.064,19.42,0
4.339,0.367,-0.075,18.42,0
4.624,0.367,-0.057,17.01,0
4.427,0.384,-0.056,15.62,0
4.843,0.337,-0.055,14.93,0
5.152,0.352,-0.057,13.71,0
5.175,0.384,-0.045,13.17,0
5.063,0.367,-0.049,11.89,0
4.706,0.352,-0.049,11.23,0
4.334,0.337,-0.069,10.84,0
4.598,0.4,-0.065,10.7,0
4.503,0.384,-0.059,11.43,0
4.659,0.352,-0.071,10.97,0
4.612,0.367,-0.081,10.7,0
4.804,0.283,-0.12,10.31,0
5.006,0.337,-0.106,11.23,0
4.986,0.4,-0.048,11.1,0
4.837,0.337,0.045,11.1,0
4.859,0.323,0.599,11.23,0
4.405,0.4,0.092,12.29,0
3.922,0.352,0.002,12.16,0
3.761,0.384,-0.064,12.16,0
3.354,0.271,-0.091,11.63,0
3.145,0.367,-0.063,11.23,0
2.783,0.367,-0.073,10.97,0
3.383,0.239,0.001,10.57,0
3.277,0.26,0,10.64,0
3.001,0.384,-0.041,10.77,0
2.785,0.323,-0.052,11.43,0
3.577,0.418,0.06,11.03,0
3.729,0.4,0.076,11.23,0
5.417,0.519,1.026,10.25,0
5.125,0.836,0.954,9.46,0
4.942,0.4,0.312,8.88,0
4.983,0.476,0.771,9.46,0
5.165,0.566,0.261,10.25,0
5.768,0.519,0.131,9.66,0
5.488,0.519,0.057,9.33,0
4.683,0.519,0.094,9.59,0
4.523,0.542,0.077,9.72,0
5.086,0.801,0.03,9.85,0
6.155,0.767,-0.061,9.66,0
6.41,0.542,0.066,8.95,0
7.439,0.384,0.077,8.75,0
7.155,0.456,0.064,8.88,0
7.625,0.735,0.062,8.95,0
8.396,0.592,0.085,8.95,0
8.325,0.542,0.085,9.14,0
8.506,0.456,0.029,9.4,0
7.546,0.456,0.096,9.4,0
6.539,0.437,0.129,9.33,0
6.615,0.384,0.095,9.27,0
6.522,0.542,0.082,9.27,0
5.724,0.337,0.091,9.46,0
5.85,0.337,0.08,9.33,0
5.438,0.456,0.102,9.4,0
4.641,0.367,0.056,9.66,0
4.512,0.542,0.023,9.72,0
4.306,0.418,0.034,9.46,0
4.503,0.384,0.08,9.33,0
4.563,0.384,0.094,9.4,0
5.018,0.337,0.195,9.2,0
5.424,0.418,0.716,8.82,0
6.607,0.519,1.186,9.01,0
7.704,0.4,0.819,8.56,0
7.615,0.384,1.259,8.62,0
6.958,0.476,1.177,8.24,0
7.118,0.352,1.117,7.47,0
7.141,0.418,1.435,7.28,0
7.381,0.352,1.412,6.97,0
7.286,0.352,1.158,6.4,0
7.709,0.418,0.779,6.84,0
7.744,0.418,1.304,7.09,0
7.749,0.456,1.242,6.84,0
7.674,0.418,0.592,6.53,0
6.877,0.704,0.412,6.34,0
6.389,0.592,0.731,5.9,0
6.324,0.437,0.621,5.65,0
6.506,0.476,0.179,5.52,0
6.689,0.497,0.207,5.4,0
6.624,0.542,0.193,5.4,0
6.389,0.456,0.214,5.15,0
6.222,0.437,0.166,5.21,0
6.877,0.566,0.193,5.15,0
6.076,0.456,0.2,5.46,0
6.759,0.456,0.226,6.02,0
5.695,0.674,0.168,6.71,0
4.255,0.566,0.057,7.35,0
4.165,0.566,0.089,8.05,0
4.369,0.645,0.059,8.88,0
5.204,0.704,0.125,9.2,0
5.221,0.704,0.029,9.72,0
5.012,0.767,0.059,10.05,0
6.151,0.912,0.079,11.1,0
6.288,0.873,0.011,11.03,0
6.611,0.836,-0.022,11.17,0
6.501,0.873,-0.045,11.89,0
7.132,0.767,0.022,12.43,0
7.615,0.704,0.037,12.63,0
7.234,0.735,0.025,12.96,0
8.158,0.912,0.075,13.37,0
8.016,0.836,0.09,13.71,0
8.1,1.039,0.032,13.91,0
7.473,0.912,0.102,14.18,0
7.425,0.801,0.159,14.46,0
7.669,0.995,0.095,14.52,0
7.644,0.801,0.14,14.32,0
6.798,0.836,0.114,14.11,0
6.989,0.767,0.14,14.66,0
6.944,1.039,0.131,14.73,0
7.027,1.085,0.119,14.87,0
6.556,0.952,0.217,15.14,0
7.444,1.183,0.509,15.42,0
7.764,0.952,0.25,15.62,0
7.561,0.952,0.324,16.11,0
7.197,0.704,0.42,16.04,0
7.267,1.085,0.278,16.32,0
6.238,1.235,0.631,16.45,0
7.012,1.085,0.614,16.8,0
8.325,1.183,0.55,16.87,0
7.551,1.469,0.46,17.29,0
6.56,1.407,0.68,17.22,0
7.714,0.912,0.101,17.43,0
8.501,1.407,0.19,17.5,0
8.142,0.952,0.096,17.86,0
8.191,1.085,0.182,17.79,0
8.709,1.407,0.074,17.93,0
8.121,1.183,0.096,17.64,0
7.522,1.039,0.053,17.36,0
7.239,0.801,0.049,17.36,0
6.746,1.085,0.013,17.29,0
7.16,0.952,0.022,17.36,0
6.72,0.674,0.009,17.29,0
5.684,0.767,-0.041,17.15,0
5.816,1.085,-0.003,17.64,0
5.753,1.235,-0.01,17.71,0
5.428,0.674,-0.035,17.71,0
5.509,0.735,-0.001,18,0
4.822,0.767,-0.067,18.28,0
4.217,0.801,-0.003,17.93,0
3.472,0.704,-0.051,17.64,0
2.673,0.476,-0.158,17.5,0
3.12,0.519,-0.081,17.86,0
2.945,0.542,-0.139,18,0
2.717,0.497,-0.156,17.15,0
2.901,0.384,-0.137,16.45,0
3.752,0.801,-0.236,15.35,0
5.112,0.704,-0.128,13.5,0
6.072,0.384,-0.132,12.23,0
6.552,0.323,-0.15,11.5,0
7.225,0.497,-0.156,10.84,0
7.031,0.352,-0.183,10.31,0
6.431,0.337,-0.206,10.11,0
6.624,0.337,-0.109,9.79,0
6.501,0.271,-0.206,9.4,0
6.468,0.21,-0.173,9.46,0
6.284,0.309,-0.177,9.59,0
6.527,0.26,-0.175,9.66,0
6.402,0.21,-0.174,9.2,0
6.316,0.283,-0.162,9.14,0
6.127,0.384,-0.142,8.3,0
5.972,0.367,-0.135,7.86,0
6.242,0.352,-0.168,7.79,0
6.514,0.239,-0.184,7.86,0
6.439,0.309,-0.181,8.18,0
6.139,0.367,-0.138,7.54,0
6.041,0.384,-0.143,7.35,0
5.866,0.337,-0.146,7.09,0
5.827,0.309,-0.146,7.03,0
6.167,0.367,-0.156,7.41,0
6.069,0.384,-0.163,6.84,0
6.328,0.384,-0.188,6.46,0
7.072,0.367,-0.189,6.09,0
7.458,0.367,-0.19,5.9,0
7.473,0.367,-0.145,5.77,0
7.679,0.367,-0.127,6.21,0
8.202,0.418,-0.152,6.65,0
8.958,0.352,-0.176,6.46,0
9.219,0.367,-0.185,7.03,0
9.123,0.384,-0.114,7.16,0
8.94,0.337,-0.128,6.97,0
9.04,0.367,-0.137,6.59,0
8.462,0.384,-0.104,6.21,0
8.331,0.384,-0.095,5.96,0
8.539,0.337,-0.096,6.02,0
7.851,0.4,-0.079,5.84,0
8.016,0.239,-0.073,5.46,0
8.875,0.519,-0.109,5.15,0
9.322,0.542,-0.094,5.09,0
9.231,0.437,-0.117,5.96,0
10.152,0.384,-0.063,6.53,0
10.299,0.309,-0.039,6.9,0
10.245,0.352,-0.038,6.9,0
10.306,0.367,-0.101,7.03,0
10.326,0.418,-0.129,7.22,0
9.722,0.384,-0.134,7.03,0
8.528,0.674,-0.079,6.15,0
7.674,0.497,-0.107,5.34,0
7.635,0.476,-0.186,5.34,0
7.97,0.674,-0.215,5.21,0
8.904,0.437,-0.254,5.21,0
8.557,0.618,-0.221,5.4,0
7.59,0.437,-0.196,4.97,0
8.116,0.566,-0.233,4.41,0
7.769,0.618,-0.11,5.09,0
6.869,0.519,-0.103,4.84,0
7.197,0.352,-0.045,5.21,0
6.785,0.4,0.105,5.46,0
6.953,0.384,0.077,4.97,0
7.04,0.384,-0.065,4.66,0
7.201,0.337,-0.041,4.97,0
7.319,0.309,0.129,4.47,0
7.095,0.323,0.017,4.35,0
6.642,0.4,0.018,4.72,0
6.624,0.418,0.163,5.28,0
6.976,0.367,0.004,5.46,0
6.886,0.519,0.096,4.9,0
6.131,0.384,0.04,4.6,0
6.556,0.367,0.019,4.72,0
6.664,0.367,0.014,5.03,0
6.895,0.384,0.068,5.09,0
6.958,0.384,0.078,4.35,0
6.194,0.437,0.055,4.04,0
6.104,0.384,0.131,4.84,0
5.941,0.367,0.421,5.46,0
5.984,0.384,0.634,6.53,0
6.628,0.4,1.326,5.52,0
6.46,0.367,0.738,5.21,0
6.28,0.384,0.33,5.34,0
6.481,0.4,0.162,5.77,0
6.01,0.384,0.568,6.4,0
6.518,0.437,0.893,7.28,0
6.586,0.4,1.03,8.18,0
6.361,0.4,0.542,9.2,0
6.485,0.418,0.166,10.11,0
6.543,0.437,0.158,10.9,0
6.163,0.437,0.237,11.56,0
5.934,0.645,0.164,12.23,0
6.034,0.645,0.154,13.1,0
6.733,0.801,0.1,13.44,0
7.6,1.085,0.31,13.98,0
6.456,0.801,0.798,14.18,0
7.556,0.952,0.237,14.52,0
8.17,0.767,0.054,15,0
7.243,0.704,0.142,15.14,0
7.022,0.836,0.046,15.42,0
6.577,0.836,0.048,15.35,0
7.225,0.801,0.101,15.69,0
6.733,1.039,0.044,16.32,0
6.741,0.801,-0.063,16.73,0
6.685,0.801,-0.092,16.94,0
7.054,0.912,-0.131,17.15,0
7.104,1.133,-0.114,17.71,0
6.75,1.133,-0.167,18.28,0
7.027,1.29,-0.306,18.71,0
6.624,0.952,-0.14,18.71,0
6.676,0.873,-0.066,19.28,0
6.724,1.407,-0.736,19.71,0
7.694,1.133,-0.283,19.42,0
7.664,1.039,-0.245,19.56,0
7.415,0.836,-0.173,19.63,0
7.959,1.183,-0.346,19.92,0
7.036,1.348,-0.547,20.21,0
6.485,1.407,-0.386,20.28,0
6.518,1.348,-0.211,20.21,0
5.53,1.039,-0.327,20.5,0
5.488,0.995,-0.407,20.5,0
5.383,0.873,-0.166,20.5,0
5.237,0.952,-0.075,20.57,0
4.889,1.348,-0.069,20.86,0
4.644,1.183,-0.095,20.93,0
4.627,1.235,-0.06,21.15,0
4.486,0.912,-0.144,20.93,0
5.551,1.133,-0.034,21.15,0
4.5,0.836,-0.336,21.15,0
6.037,0.836,-0.155,20.79,0
5.214,0.674,-0.157,20.86,0
3.79,0.801,-0.077,21.08,0
4.862,0.704,-0.065,21.01,0
3.89,0.952,-0.098,20.93,0
4.263,0.767,-0.011,21.01,0
3.982,0.912,-0.117,21.01,0
3.194,0.995,-0.188,21.01,0
4.049,0.735,-0.048,20.79,0
3.004,0.566,-0.151,20.72,0
2.68,0.542,-0.218,20.57,0
2.706,0.519,-0.188,20.43,0
3.468,0.456,-0.148,19.78,0
2.738,0.542,-0.189,18.99,0
2.199,0.418,-0.224,18.49,0
2.88,0.519,-0.16,18.07,0
3.281,0.418,-0.143,17.15,0
3.35,0.4,-0.225,16.11,0
2.582,0.645,-0.611,15,0
1.682,0.384,-0.971,14.39,0
1.597,0.367,-0.746,12.9,0
1.548,0.384,-0.867,12.5,0
1.662,0.519,-0.562,12.36,0
1.999,0.418,-0.787,12.09,0
1.882,0.352,-1.025,12.16,0
1.834,0.337,-1.154,11.36,0
2.428,0.456,-1.183,11.1,0
2.592,0.437,-1.305,10.97,0
2.878,0.418,-0.937,10.51,0
3.504,0.497,-0.522,10.77,0
3.989,0.309,-0.134,11.1,0
3.697,0.384,-0.101,11.7,0
3.827,0.4,-0.088,11.36,0
4.134,0.21,-0.094,10.97,0
4.279,0.309,-0.11,11.76,0
4.391,0.367,-0.101,11.96,0
4.438,0.384,-0.121,11.23,0
4.126,0.283,-0.088,10.84,0
3.804,0.384,-0.184,10.77,0
4.139,0.26,-0.21,10.9,0
4.526,0.384,-0.155,11.03,0
4.586,0.384,-0.221,10.31,0
4.63,0.367,-0.224,9.79,0
4.575,0.384,-0.088,10.38,0
4.719,0.323,-0.085,9.98,0
4.749,0.309,-0.092,10.31,0
4.515,0.384,-0.067,9.92,0
4.74,0.337,-0.064,8.69,0
4.927,0.296,-0.096,8.3,0
4.889,0.168,-0.105,7.66,0
4.886,0.175,-0.115,7.35,0
4.893,0.191,-0.117,7.22,0
5.018,0.323,-0.127,7.22,0
5.028,0.323,-0.131,7.47,0
4.665,0.352,-0.114,7.73,0
4.999,0.337,-0.113,7.54,0
5.498,0.337,-0.139,7.28,0
5.59,0.323,-0.146,7.35,0
5.666,0.239,-0.145,7.09,0
6.003,0.384,-0.164,6.65,0
5.995,0.384,-0.164,6.84,0
6.183,0.367,-0.169,6.78,0
6.72,0.384,-0.16,6.15,0
7.113,0.352,-0.181,6.15,0
7.253,0.323,-0.158,6.27,0
7.62,0.437,-0.135,6.4,0
8.681,0.418,-0.127,6.4,0
8.574,0.367,-0.124,6.59,0
9.353,0.4,-0.15,6.78,0
10.199,0.542,-0.112,6.78,0
10.63,0.519,-0.085,6.59,0
9.869,0.592,-0.092,6.9,0
10.132,0.476,-0.09,7.09,0
9.843,0.384,-0.112,7.41,0
9.805,0.384,-0.077,7.41,0
9.882,0.437,-0.092,7.41,0
9.889,0.384,-0.119,7.28,0
9.818,0.4,-0.117,6.71,0
10.032,0.384,-0.136,6.27,0
9.2,0.384,-0.104,6.21,0
8.585,0.456,-0.13,6.4,0
6.707,0.912,-0.049,6.34,0
6.171,0.801,0.047,6.21,0
4.647,0.704,-0.046,6.02,0
5.926,0.836,-0.177,5.71,0
6.251,0.337,-0.151,5.9,0
6.022,0.497,-0.141,6.21,0
5.934,0.542,-0.102,5.77,0
5.706,0.4,-0.129,5.15,0
6.324,0.476,-0.145,5.21,0
7.328,0.519,-0.156,5.4,0
7.857,0.367,-0.195,5.46,0
7.3,0.352,-0.223,5.52,0
6.581,0.767,-0.183,5.71,0
6.953,0.519,-0.185,5.84,0
6.531,0.519,-0.184,5.4,0
6.668,0.497,-0.154,5.09,0
7.801,0.456,-0.125,4.6,0
8.664,0.337,-0.068,3.86,0
9.123,0.384,-0.059,3.92,0
9.47,0.309,-0.046,4.29,0
9.219,0.384,-0.03,5.03,0
8.315,0.497,-0.078,5.9,0
7.704,0.497,-0.051,7.35,0
6.976,0.566,0.009,8.82,0
6.642,0.735,0.04,9.98,0
5.922,0.645,0.011,11.17,0
5.64,0.767,-0.048,12.36,0
5.881,0.704,-0.061,13.1,0
5.892,0.952,-0.008,13.98,0
7.454,0.912,-0.025,14.8,0
8.288,0.836,-0.094,15.28,0
8.445,0.952,-0.054,15.62,0
9.335,0.836,-0.106,16.04,0
9.433,0.873,-0.033,16.8,0
8.981,0.735,-0.021,17.36,0
9.914,0.995,-0.081,17.79,0
10.353,0.873,-0.109,17.86,0
9.96,1.235,-0.087,18.21,0
9.747,0.952,-0.162,18.42,0
9.551,0.873,-0.086,18.85,0
9.62,1.29,-0.061,19.42,0
9.111,0.836,-0.041,19.99,0
9.188,0.836,-0.104,20.14,0
9.371,1.348,-0.026,20.64,0
9.882,1.235,-0.073,21.01,0
10.313,1.085,-0.149,21.3,0
10.421,1.133,-0.125,21.66,0
10.32,1.235,-0.135,21.74,0
9.779,0.995,-0.189,22.03,0
9.709,1.133,-0.121,22.47,0
9.359,1.085,-0.119,22.62,0
9.805,1.039,-0.123,23.21,0
9.519,1.348,0.034,23.88,0
9.703,1.183,-0.069,24.33,0
9.384,1.085,-0.076,24.4,0
9.94,0.873,-0.101,24.55,0
10.032,1.183,-0.143,24.85,0
10.266,1.183,-0.031,24.93,0
9.538,1.183,-0.124,25.16,0
9.309,1.133,-0.095,25.38,0
8.975,1.133,-0.129,25.38,0
8.467,0.912,-0.027,25.53,0
8.613,1.235,-0.028,25.76,0
8.898,0.952,-0.098,25.91,0
8.557,1.085,-0.073,26.37,0
8.132,1.085,-0.043,26.45,0
8.234,1.133,-0.039,26.6,0
7.857,0.952,0.061,26.83,0
9.004,1.133,-0.075,26.75,0
9.194,0.912,-0.055,26.68,0
9.359,0.995,-0.057,26.68,0
9.371,0.873,-0.12,26.45,0
8.777,1.534,-0.036,26.45,0
11.749,1.085,-0.065,25.01,0
11.065,1.29,-0.027,24.1,0
11.78,0.801,-0.089,23.66,0
10.978,0.735,-0.136,22.99,0
10.942,0.618,-0.105,22.18,0
10.671,0.566,-0.101,21.37,0
11.234,0.873,-0.148,20.57,0
11.718,0.645,-0.159,20.14,0
12.008,0.592,-0.149,19.63,0
11.881,0.566,-0.115,19.21,0
12.427,0.542,-0.183,18.78,0
12.377,0.645,-0.166,18.56,0
12.592,0.801,-0.17,18.42,0
12.336,0.767,-0.124,18.21,0
12.143,0.767,-0.136,17.93,0
12.377,0.801,-0.183,17.71,0
12.386,0.801,-0.148,17.29,0
12.239,0.674,-0.221,16.8,0
12.534,0.645,-0.144,16.38,0
12.997,0.735,-0.162,16.11,0
13.302,0.801,-0.149,15.9,0
13.614,0.767,-0.128,15.83,0
13.311,0.767,-0.158,15.48,0
13.267,0.704,-0.14,15.28,0
13.496,0.645,-0.109,15.07,0
13.668,0.566,-0.138,14.8,0
13.39,0.592,-0.133,14.52,0
13.162,0.566,-0.093,14.25,0
13.461,0.519,-0.099,14.05,0
13.933,0.497,-0.095,13.98,0
14.354,0.542,-0.083,13.91,0
14.632,0.542,-0.086,13.91,0
14.565,0.519,-0.075,13.91,0
14.156,0.519,-0.07,13.78,0
13.942,0.519,-0.049,13.71,0
13.868,0.519,-0.076,13.64,0
13.988,0.519,-0.078,13.57,0
14.165,0.519,-0.07,13.5,0
14.202,0.497,-0.081,13.37,0
13.713,0.542,-0.111,13.3,0
13.758,0.566,-0.075,13.23,0
13.795,0.542,-0.103,13.1,0
14.317,0.566,-0.071,13.17,0
14.345,0.618,-0.072,13.17,0
14.536,0.542,-0.046,13.17,0
14.317,0.542,-0.061,13.03,0
14.545,0.566,-0.066,12.9,0
